Date,^IXIC
2022-10-31,10988.150390625
2022-11-01,10890.849609375
2022-11-02,10524.7998046875
2022-11-03,10342.9404296875
2022-11-04,10475.25
2022-11-07,10564.51953125
2022-11-08,10616.2001953125
2022-11-09,10353.169921875
2022-11-10,11114.150390625
2022-11-11,11323.330078125
2022-11-14,11196.2197265625
2022-11-15,11358.41015625
2022-11-16,11183.66015625
2022-11-17,11144.9599609375
2022-11-18,11146.0595703125
2022-11-21,11024.509765625
2022-11-22,11174.41015625
2022-11-23,11285.3203125
2022-11-25,11226.3603515625
2022-11-28,11049.5
2022-11-29,10983.7802734375
2022-11-30,11468.0
2022-12-01,11482.4501953125
2022-12-02,11461.5
2022-12-05,11239.9404296875
2022-12-06,11014.8896484375
2022-12-07,10958.5498046875
2022-12-08,11082.0
2022-12-09,11004.6201171875
2022-12-12,11143.740234375
2022-12-13,11256.8095703125
2022-12-14,11170.8896484375
2022-12-15,10810.5302734375
2022-12-16,10705.41015625
2022-12-19,10546.0302734375
2022-12-20,10547.1103515625
2022-12-21,10709.3701171875
2022-12-22,10476.1201171875
2022-12-23,10497.8603515625
2022-12-27,10353.23046875
2022-12-28,10213.2900390625
2022-12-29,10478.08984375
2022-12-30,10466.48046875
2023-01-03,10386.98046875
2023-01-04,10458.759765625
2023-01-05,10305.240234375
2023-01-06,10569.2900390625
2023-01-09,10635.650390625
2023-01-10,10742.6298828125
2023-01-11,10931.669921875
2023-01-12,11001.099609375
2023-01-13,11079.16015625
2023-01-17,11095.1103515625
2023-01-18,10957.009765625
2023-01-19,10852.26953125
2023-01-20,11140.4296875
2023-01-23,11364.41015625
2023-01-24,11334.26953125
2023-01-25,11313.3603515625
2023-01-26,11512.41015625
2023-01-27,11621.7099609375
2023-01-30,11393.8095703125
2023-01-31,11584.5498046875
2023-02-01,11816.3203125
2023-02-02,12200.8203125
2023-02-03,12006.9501953125
2023-02-06,11887.4501953125
2023-02-07,12113.7900390625
2023-02-08,11910.51953125
2023-02-09,11789.580078125
2023-02-10,11718.1201171875
2023-02-13,11891.7900390625
2023-02-14,11960.150390625
2023-02-15,12070.58984375
2023-02-16,11855.830078125
2023-02-17,11787.26953125
2023-02-21,11492.2998046875
2023-02-22,11507.0703125
2023-02-23,11590.400390625
2023-02-24,11394.9404296875
2023-02-27,11466.98046875
2023-02-28,11455.5400390625
2023-03-01,11379.48046875
2023-03-02,11462.98046875
2023-03-03,11689.009765625
2023-03-06,11675.740234375
2023-03-07,11530.330078125
2023-03-08,11576.0
2023-03-09,11338.349609375
2023-03-10,11138.8896484375
2023-03-13,11188.83984375
2023-03-14,11428.150390625
2023-03-15,11434.0498046875
2023-03-16,11717.2802734375
2023-03-17,11630.509765625
2023-03-20,11675.5400390625
2023-03-21,11860.1103515625
2023-03-22,11669.9599609375
2023-03-23,11787.400390625
2023-03-24,11823.9599609375
2023-03-27,11768.83984375
2023-03-28,11716.080078125
2023-03-29,11926.240234375
2023-03-30,12013.4697265625
2023-03-31,12221.91015625
2023-04-03,12189.4501953125
2023-04-04,12126.330078125
2023-04-05,11996.8603515625
2023-04-06,12087.9599609375
2023-04-10,12084.3603515625
2023-04-11,12031.8798828125
2023-04-12,11929.33984375
2023-04-13,12166.26953125
2023-04-14,12123.4697265625
2023-04-17,12157.7197265625
2023-04-18,12153.41015625
2023-04-19,12157.23046875
2023-04-20,12059.5595703125
2023-04-21,12072.4599609375
2023-04-24,12037.2001953125
2023-04-25,11799.16015625
2023-04-26,11854.349609375
2023-04-27,12142.240234375
2023-04-28,12226.580078125
2023-05-01,12212.599609375
2023-05-02,12080.509765625
2023-05-03,12025.330078125
2023-05-04,11966.400390625
2023-05-05,12235.41015625
2023-05-08,12256.919921875
2023-05-09,12179.5498046875
2023-05-10,12306.4404296875
2023-05-11,12328.509765625
2023-05-12,12284.740234375
2023-05-15,12365.2099609375
2023-05-16,12343.0498046875
2023-05-17,12500.5703125
2023-05-18,12688.83984375
2023-05-19,12657.900390625
2023-05-22,12720.7802734375
2023-05-23,12560.25
2023-05-24,12484.16015625
2023-05-25,12698.08984375
2023-05-26,12975.6904296875
2023-05-30,13017.4296875
2023-05-31,12935.2900390625
2023-06-01,13100.98046875
2023-06-02,13240.76953125
2023-06-05,13229.4296875
2023-06-06,13276.419921875
2023-06-07,13104.900390625
2023-06-08,13238.51953125
2023-06-09,13259.1396484375
2023-06-12,13461.919921875
2023-06-13,13573.3203125
2023-06-14,13626.48046875
2023-06-15,13782.8203125
2023-06-16,13689.5703125
2023-06-20,13667.2900390625
2023-06-21,13502.2001953125
2023-06-22,13630.6103515625
2023-06-23,13492.51953125
2023-06-26,13335.7802734375
2023-06-27,13555.669921875
2023-06-28,13591.75
2023-06-29,13591.330078125
2023-06-30,13787.919921875
2023-07-03,13816.76953125
2023-07-05,13791.650390625
2023-07-06,13679.0400390625
2023-07-07,13660.7197265625
2023-07-10,13685.48046875
2023-07-11,13760.7001953125
2023-07-12,13918.9599609375
2023-07-13,14138.5703125
2023-07-14,14113.7001953125
2023-07-17,14244.9501953125
2023-07-18,14353.6396484375
2023-07-19,14358.01953125
2023-07-20,14063.3095703125
2023-07-21,14032.8095703125
2023-07-24,14058.8701171875
2023-07-25,14144.5595703125
2023-07-26,14127.2802734375
2023-07-27,14050.1103515625
2023-07-28,14316.66015625
2023-07-31,14346.01953125
2023-08-01,14283.91015625
2023-08-02,13973.4501953125
2023-08-03,13959.7197265625
2023-08-04,13909.240234375
2023-08-07,13994.400390625
2023-08-08,13884.3203125
2023-08-09,13722.01953125
2023-08-10,13737.990234375
2023-08-11,13644.849609375
2023-08-14,13788.330078125
2023-08-15,13631.0498046875
2023-08-16,13474.6298828125
2023-08-17,13316.9296875
2023-08-18,13290.7802734375
2023-08-21,13497.58984375
2023-08-22,13505.8701171875
2023-08-23,13721.0302734375
2023-08-24,13463.9697265625
2023-08-25,13590.650390625
2023-08-28,13705.1298828125
2023-08-29,13943.759765625
2023-08-30,14019.3095703125
2023-08-31,14034.9697265625
2023-09-01,14031.8095703125
2023-09-05,14020.9501953125
2023-09-06,13872.4697265625
2023-09-07,13748.830078125
2023-09-08,13761.5302734375
2023-09-11,13917.8896484375
2023-09-12,13773.6103515625
2023-09-13,13813.58984375
2023-09-14,13926.0498046875
2023-09-15,13708.330078125
2023-09-18,13710.240234375
2023-09-19,13678.1904296875
2023-09-20,13469.1298828125
2023-09-21,13223.98046875
2023-09-22,13211.8095703125
2023-09-25,13271.3203125
2023-09-26,13063.6103515625
2023-09-27,13092.849609375
2023-09-28,13201.2802734375
2023-09-29,13219.3203125
2023-10-02,13307.76953125
2023-10-03,13059.4697265625
2023-10-04,13236.009765625
2023-10-05,13219.830078125
2023-10-06,13431.33984375
2023-10-09,13484.240234375
2023-10-10,13562.83984375
2023-10-11,13659.6796875
2023-10-12,13574.2197265625
2023-10-13,13407.23046875
2023-10-16,13567.98046875
2023-10-17,13533.75
2023-10-18,13314.2998046875
2023-10-19,13186.1796875
2023-10-20,12983.8095703125
2023-10-23,13018.330078125
2023-10-24,13139.8701171875
2023-10-25,12821.2197265625
2023-10-26,12595.6103515625
2023-10-27,12643.009765625
2023-10-30,12789.48046875
2023-10-31,12851.240234375
2023-11-01,13061.4697265625
2023-11-02,13294.1904296875
2023-11-03,13478.2802734375
2023-11-06,13518.7802734375
2023-11-07,13639.8603515625
2023-11-08,13650.41015625
2023-11-09,13521.4501953125
2023-11-10,13798.1103515625
2023-11-13,13767.740234375
2023-11-14,14094.3798828125
2023-11-15,14103.83984375
2023-11-16,14113.669921875
2023-11-17,14125.48046875
2023-11-20,14284.5302734375
2023-11-21,14199.98046875
2023-11-22,14265.8603515625
2023-11-24,14250.849609375
2023-11-27,14241.01953125
2023-11-28,14281.759765625
2023-11-29,14258.490234375
2023-11-30,14226.2197265625
2023-12-01,14305.0302734375
2023-12-04,14185.490234375
2023-12-05,14229.91015625
2023-12-06,14146.7099609375
2023-12-07,14339.990234375
2023-12-08,14403.9697265625
2023-12-11,14432.490234375
2023-12-12,14533.400390625
2023-12-13,14733.9599609375
2023-12-14,14761.5595703125
2023-12-15,14813.919921875
2023-12-18,14904.8095703125
2023-12-19,15003.2197265625
2023-12-20,14777.9404296875
2023-12-21,14963.8701171875
2023-12-22,14992.9697265625
2023-12-26,15074.5703125
2023-12-27,15099.1796875
2023-12-28,15095.1396484375
2023-12-29,15011.349609375
2024-01-02,14765.9404296875
2024-01-03,14592.2099609375
2024-01-04,14510.2998046875
2024-01-05,14524.0703125
2024-01-08,14843.76953125
2024-01-09,14857.7099609375
2024-01-10,14969.650390625
2024-01-11,14970.1904296875
2024-01-12,14972.759765625
2024-01-16,14944.349609375
2024-01-17,14855.6201171875
2024-01-18,15055.650390625
2024-01-19,15310.9697265625
2024-01-22,15360.2900390625
2024-01-23,15425.9404296875
2024-01-24,15481.919921875
2024-01-25,15510.5
2024-01-26,15455.3603515625
2024-01-29,15628.0400390625
2024-01-30,15509.900390625
2024-01-31,15164.009765625
2024-02-01,15361.6396484375
2024-02-02,15628.9501953125
2024-02-05,15597.6796875
2024-02-06,15609.0
2024-02-07,15756.6396484375
2024-02-08,15793.7099609375
2024-02-09,15990.66015625
2024-02-12,15942.5498046875
2024-02-13,15655.599609375
2024-02-14,15859.150390625
2024-02-15,15906.169921875
2024-02-16,15775.650390625
2024-02-20,15630.7802734375
2024-02-21,15580.8701171875
2024-02-22,16041.6201171875
2024-02-23,15996.8203125
2024-02-26,15976.25
2024-02-27,16035.2998046875
2024-02-28,15947.740234375
2024-02-29,16091.919921875
2024-03-01,16274.9404296875
2024-03-04,16207.509765625
2024-03-05,15939.58984375
2024-03-06,16031.5400390625
2024-03-07,16273.3798828125
2024-03-08,16085.1103515625
2024-03-11,16019.26953125
2024-03-12,16265.6396484375
2024-03-13,16177.76953125
2024-03-14,16128.5302734375
2024-03-15,15973.169921875
2024-03-18,16103.4501953125
2024-03-19,16166.7900390625
2024-03-20,16369.41015625
2024-03-21,16401.83984375
2024-03-22,16428.8203125
2024-03-25,16384.470703125
2024-03-26,16315.7001953125
2024-03-27,16399.51953125
2024-03-28,16379.4599609375
2024-04-01,16396.830078125
2024-04-02,16240.4501953125
2024-04-03,16277.4599609375
2024-04-04,16049.080078125
2024-04-05,16248.51953125
2024-04-08,16253.9599609375
2024-04-09,16306.6396484375
2024-04-10,16170.3603515625
2024-04-11,16442.19921875
2024-04-12,16175.08984375
2024-04-15,15885.01953125
2024-04-16,15865.25
2024-04-17,15683.3701171875
2024-04-18,15601.5
2024-04-19,15282.009765625
2024-04-22,15451.3095703125
2024-04-23,15696.6396484375
2024-04-24,15712.75
2024-04-25,15611.759765625
2024-04-26,15927.900390625
2024-04-29,15983.080078125
2024-04-30,15657.8203125
2024-05-01,15605.48046875
2024-05-02,15840.9599609375
2024-05-03,16156.330078125
2024-05-06,16349.25
2024-05-07,16332.5595703125
2024-05-08,16302.759765625
2024-05-09,16346.259765625
2024-05-10,16340.8701171875
2024-05-13,16388.240234375
2024-05-14,16511.1796875
2024-05-15,16742.390625
2024-05-16,16698.3203125
2024-05-17,16685.970703125
2024-05-20,16794.869140625
2024-05-21,16832.619140625
2024-05-22,16801.5390625
2024-05-23,16736.029296875
2024-05-24,16920.7890625
2024-05-28,17019.880859375
2024-05-29,16920.580078125
2024-05-30,16737.080078125
2024-05-31,16735.01953125
2024-06-03,16828.669921875
2024-06-04,16857.05078125
2024-06-05,17187.900390625
2024-06-06,17173.119140625
2024-06-07,17133.130859375
2024-06-10,17192.529296875
2024-06-11,17343.55078125
2024-06-12,17608.439453125
2024-06-13,17667.560546875
2024-06-14,17688.880859375
2024-06-17,17857.01953125
2024-06-18,17862.23046875
2024-06-20,17721.58984375
2024-06-21,17689.359375
2024-06-24,17496.8203125
2024-06-25,17717.650390625
2024-06-26,17805.16015625
2024-06-27,17858.6796875
2024-06-28,17732.599609375
2024-07-01,17879.30078125
2024-07-02,18028.759765625
2024-07-03,18188.30078125
2024-07-05,18352.759765625
2024-07-08,18403.740234375
2024-07-09,18429.2890625
2024-07-10,18647.44921875
2024-07-11,18283.41015625
2024-07-12,18398.44921875
2024-07-15,18472.5703125
2024-07-16,18509.33984375
2024-07-17,17996.919921875
2024-07-18,17871.220703125
2024-07-19,17726.939453125
2024-07-22,18007.5703125
2024-07-23,17997.349609375
2024-07-24,17342.41015625
2024-07-25,17181.720703125
2024-07-26,17357.880859375
2024-07-29,17370.19921875
2024-07-30,17147.419921875
2024-07-31,17599.400390625
2024-08-01,17194.150390625
2024-08-02,16776.16015625
2024-08-05,16200.080078125
2024-08-06,16366.849609375
2024-08-07,16195.8095703125
2024-08-08,16660.01953125
2024-08-09,16745.30078125
2024-08-12,16780.609375
2024-08-13,17187.609375
2024-08-14,17192.599609375
2024-08-15,17594.5
2024-08-16,17631.720703125
2024-08-19,17876.76953125
2024-08-20,17816.939453125
2024-08-21,17918.990234375
2024-08-22,17619.349609375
2024-08-23,17877.7890625
2024-08-26,17725.76953125
2024-08-27,17754.8203125
2024-08-28,17556.029296875
2024-08-29,17516.4296875
2024-08-30,17713.619140625
2024-09-03,17136.30078125
2024-09-04,17084.30078125
2024-09-05,17127.66015625
2024-09-06,16690.830078125
2024-09-09,16884.599609375
2024-09-10,17025.880859375
2024-09-11,17395.529296875
2024-09-12,17569.6796875
2024-09-13,17683.98046875
2024-09-16,17592.130859375
2024-09-17,17628.060546875
2024-09-18,17573.30078125
2024-09-19,18013.98046875
2024-09-20,17948.3203125
2024-09-23,17974.26953125
2024-09-24,18074.51953125
2024-09-25,18082.2109375
2024-09-26,18190.2890625
2024-09-27,18119.58984375
2024-09-30,18189.169921875
2024-10-01,17910.359375
2024-10-02,17925.119140625
2024-10-03,17918.48046875
2024-10-04,18137.849609375
2024-10-07,17923.900390625
2024-10-08,18182.919921875
2024-10-09,18291.619140625
2024-10-10,18282.05078125
2024-10-11,18342.939453125
2024-10-14,18502.689453125
2024-10-15,18315.58984375
2024-10-16,18367.080078125
2024-10-17,18373.609375
2024-10-18,18489.55078125
2024-10-21,18540.009765625
2024-10-22,18579.76953125
2024-10-23,18276.650390625
2024-10-24,18415.490234375
2024-10-25,18518.609375
2024-10-28,18567.189453125
2024-10-29,18712.75
2024-10-30,18607.9296875
2024-10-31,18095.150390625
2024-11-01,18239.919921875
2024-11-04,18179.98046875
2024-11-05,18439.169921875
2024-11-06,18983.470703125
2024-11-07,19269.4609375
2024-11-08,19286.779296875
2024-11-11,19298.759765625
2024-11-12,19281.400390625
2024-11-13,19230.720703125
2024-11-14,19107.650390625
2024-11-15,18680.119140625
2024-11-18,18791.810546875
2024-11-19,18987.470703125
2024-11-20,18966.140625
2024-11-21,18972.419921875
2024-11-22,19003.650390625
2024-11-25,19054.83984375
2024-11-26,19174.30078125
2024-11-27,19060.48046875
2024-11-29,19218.169921875
2024-12-02,19403.94921875
2024-12-03,19480.91015625
2024-12-04,19735.119140625
2024-12-05,19700.259765625
2024-12-06,19859.76953125
2024-12-09,19736.689453125
2024-12-10,19687.240234375
2024-12-11,20034.890625
2024-12-12,19902.83984375
2024-12-13,19926.720703125
2024-12-16,20173.890625
2024-12-17,20109.060546875
2024-12-18,19392.689453125
2024-12-19,19372.76953125
2024-12-20,19572.599609375
2024-12-23,19764.880859375
2024-12-24,20031.130859375
2024-12-26,20020.359375
2024-12-27,19722.029296875
2024-12-30,19486.7890625
2024-12-31,19310.7890625
2025-01-02,19280.7890625
2025-01-03,19621.6796875
2025-01-06,19864.98046875
2025-01-07,19489.6796875
2025-01-08,19478.880859375
2025-01-10,19161.630859375
2025-01-13,19088.099609375
2025-01-14,19044.390625
2025-01-15,19511.23046875
2025-01-16,19338.2890625
2025-01-17,19630.19921875
2025-01-21,19756.779296875
2025-01-22,20009.33984375
2025-01-23,20053.6796875
2025-01-24,19954.30078125
2025-01-27,19341.830078125
2025-01-28,19733.58984375
2025-01-29,19632.3203125
2025-01-30,19681.75
2025-01-31,19627.439453125
2025-02-03,19391.9609375
2025-02-04,19654.01953125
2025-02-05,19692.330078125
2025-02-06,19791.990234375
2025-02-07,19523.400390625
2025-02-10,19714.26953125
2025-02-11,19643.859375
2025-02-12,19649.94921875
2025-02-13,19945.640625
2025-02-14,20026.76953125
2025-02-18,20041.259765625
2025-02-19,20056.25
2025-02-20,19962.359375
2025-02-21,19524.009765625
2025-02-24,19286.9296875
2025-02-25,19026.390625
2025-02-26,19075.259765625
2025-02-27,18544.419921875
2025-02-28,18847.279296875
2025-03-03,18350.189453125
2025-03-04,18285.16015625
2025-03-05,18552.73046875
2025-03-06,18069.259765625
2025-03-07,18196.220703125
2025-03-10,17468.3203125
2025-03-11,17436.099609375
2025-03-12,17648.44921875
2025-03-13,17303.009765625
2025-03-14,17754.08984375
2025-03-17,17808.66015625
2025-03-18,17504.119140625
2025-03-19,17750.7890625
2025-03-20,17691.630859375
2025-03-21,17784.05078125
2025-03-24,18188.58984375
2025-03-25,18271.859375
2025-03-26,17899.01953125
2025-03-27,17804.029296875
2025-03-28,17322.990234375
2025-03-31,17299.2890625
2025-04-01,17449.890625
2025-04-02,17601.05078125
2025-04-03,16550.609375
2025-04-04,15587.7900390625
2025-04-07,15603.259765625
2025-04-08,15267.91015625
2025-04-09,17124.970703125
2025-04-10,16387.310546875
2025-04-11,16724.4609375
2025-04-14,16831.48046875
2025-04-15,16823.169921875
2025-04-16,16307.16015625
2025-04-17,16286.4501953125
2025-04-21,15870.900390625
2025-04-22,16300.419921875
2025-04-23,16708.05078125
2025-04-24,17166.0390625
2025-04-25,17382.939453125
2025-04-28,17366.130859375
2025-04-29,17461.3203125
2025-04-30,17446.33984375
2025-05-01,17710.740234375
2025-05-02,17977.73046875
2025-05-05,17844.240234375
2025-05-06,17689.66015625
2025-05-07,17738.16015625
